date,countries,growth,Events & Listings,Business Services,Entertainment Industry,Performing Arts,Recruitment & Staffing,Internet & Telecom,Autos & Vehicles,Office Supplies,Programming,Vehicle Brands,Bankruptcy,Finance,Vehicle Licensing & Registration,Credit & Lending,Insurance,Health Insurance,Commercial Lending,Real Estate,Food & Drink,College Financing,Legal Services,Restaurants,Home Financing,Architecture,Doctors' Offices,Auto Financing,Advertising & Marketing,Hospitals & Treatment Centers,Agriculture & Forestry,Veterinarians,Emergency Services,Forestry,Mental Health,Aquaculture,Travel Agencies & Services,Home & Garden,Grocery & Food Retailers,Fire & Security Services,Tobacco Products,Government,Real Estate Agencies,Footwear,Education,Shopping,Medical Facilities & Services,Travel,Printing & Publishing,Social Services,Hotels & Accommodations,Fuel Economy & Gas Prices,Computers & Electronics,Chemicals Industry,Sports,Apparel,Pharmacy,Professional & Trade Associations,Consumer Electronics,Computer Hardware,Luxury Goods,Industrial Materials & Equipment,Unwanted Body & Facial Hair Remova,Agricultural Equipment,Boats & Watercraft,Alcoholic Beverages,Construction & Maintenance,Retail Trade,Building Materials & Supplies,Pharmaceuticals & Biotech,Freight & Trucking,Civil Engineering,Transportation & Logistics,Maritime Transport,Construction Consulting & Contract,Distribution & Logistics,Aviation,Home Improvement,Jobs,Import & Export,Entertainment Media,Developer Jobs,Rail Transport,Gifts & Special Event Items,Food Production,Mail & Package Delivery,Home Appliances,Home Furnishings,Birthday,Birthday card,Employment agency,Unemployment benefits,Unemployment benefits in Texas,Unemployment benefits in France,"A World Without Work: Technology, Automation, and How We Should Respond",Recruitment,Military recruitment,Recruitment advertising,Civil service entrance examination,Investment,investment,Return on investment,Investment fund,Job interview,economic crisis,Unemployment,Unemployment insurance in Japan,Natural rate of unemployment,Financial crisis,Financial crisis of 2007–2008,1997 Asian financial crisis,Government debt,National debt of the United States,Bureau of the Fiscal Service,Office Space,Job Search,Job,Temporary Solutions,United States housing bubble,Housing in Israel,Capital Returns: Investing Through the Capital Cycle: A Money Manager’s Reports 2002-15,The Poor Had No Lawyers: Who Owns Scotland and How They Got it,House price index,Case–Shiller index,Mortgage loan,Mortgage law,Mortgage calculator,Fixed-rate mortgage,Crisis 1,Crisis 2,Crisis hotline,Loan,loan,Loanword,Interest,Interest rate,Student loan,Student Loan Fund,Affordable Housing 2,Affordable Housing 1,Recession,Gingival recession,Coronavirus recession,Global recession,Stock market crash,Force,Strength training,Bankruptcy.1,Online banking,Personal bankruptcy,"Chapter 7, Title 11, United States Code",Bankruptcy proceedings,Export,commercial building,Baggage,Hand luggage,Bag tag,Luggage carrier,"Mergers, Acquisitions, and Other Restructuring Activities: An Integrated Approach to Process, Tools, Cases, and Solutions",Foreclosure,Deed in lieu of foreclosure,Abandoned pets,2010 United States foreclosure crisis
2017Q1,LK,3.492,0.239606512,0.097405743,-0.011003385,0.223967219,0,-0.094826878,0.009123498,0.376529005,-0.042328806,0.092588809,-0.112475469,0.117481195,-0.12099094,0.144482011,0.067263779,-0.188032697,-0.110150583,0.091929095,0.143734413,0.135880463,0.555002588,0.179956191,0.205822161,0.16099679,-0.039304548,0.334111819,0.076701134,0.238445383,0.098590835,-0.071587147,0.575740316,0.391473166,-0.059513225,0.302957688,0.306660782,0.14960909,-0.057084203,-0.273087143,0.196550864,0.049682256,0.638191906,0.075769531,0.127618418,0.092660073,0.132387651,0.135805583,0.228692348,0.078068166,0.122213981,-0.3017739,0.004040454,0.082792523,0.014445438,0.115533235,0.122954176,-0.36910152,0.092921018,-0.013617215,0.018450032,0.392099361,0.12828194,-0.108071209,-0.368284346,0.274529127,0.119610955,0.342750788,0.079553316,0.184022861,0.174529989,0.038390198,0.153302957,0.168642914,0.26416865,0.504383564,-0.16209324,0.197762237,0.073097264,0.081408476,0.180665944,0.227190838,-0.032330755,0.108755852,0.248316506,0.078071335,0.07496039,0.129864961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017Q1,TW,3.242,0.149258769,0.122524948,0.00276244,0.081481621,0,0.012024633,0.083135314,0.115462078,0.075521086,0.049579822,-0.035120172,0.225386633,0.177651131,0.198519349,0.26539412,0.344143461,0.23104906,0.172017669,0.169548634,-0.0257631,0.098970153,0.209798906,0.000293988,0.082234098,0.354779333,-0.037669919,0.081271328,0.176184324,0.189518086,0.166776626,0.079213709,0.100760291,0.13467691,0.154459318,0.180638737,0.139902488,0.130435666,0.094762622,0.092563293,0.118115551,0.231132232,-0.074850216,0.103202777,0.108086762,0.179548521,0.146421918,0.458584973,0.132841015,-0.065181671,-0.28053328,0.102467965,0.120301209,0.110075675,0.056449327,-0.001071762,0.122594958,0.169122659,0.062053444,0.227721548,0.149774475,0.085350223,-0.1278748,-0.069629893,0.196469221,0.041729077,0.152647922,0.061705086,0.004813561,0.23360165,0.211558471,0.169801386,0.1796655,0.252118038,0.18383057,0.362858843,0.110494898,0.077455475,0.142645988,0.073897195,-0.069213122,0.223553282,0.141034522,0.173187706,0.148602174,0.127265783,0.214263182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017Q1,TH,3.831,-0.023647086,0.001917531,-0.163657238,0.234368533,0,-0.125483917,-0.110088592,0.024465662,-0.111048149,-0.090614336,0.244295836,0.028316481,0.055591611,0.032797282,0.086788088,0.002654163,0.095894024,-0.016003073,0.059047032,0.099703589,-0.273660184,0.125414199,0.015612981,0.327753786,-0.011088031,0.062587182,-0.126776378,0.072341967,0.024341712,-0.075916981,-0.011965648,0.537082623,-0.029951263,0.378430724,0.068940594,0.018061794,-0.028699072,0.083198307,-0.01352413,-0.033172135,-0.138903467,-0.067262297,-0.083804662,-0.090750894,0.000180326,0.055852852,-0.09363763,-0.090274046,0.019333034,0.207925436,-0.079571819,0.111883715,-0.032657175,-0.043569096,0.012347091,-0.21081608,-0.107027433,-0.137636149,-0.04724272,0.047308831,0.026601998,-0.335526876,-0.172065517,0.061057842,0.020982235,-0.071971364,0.041077547,0.047884139,-0.04483799,-0.077339797,0.183374435,-0.083005074,0.068981157,0.264887748,0.074952449,0.051928668,-0.025763151,0.121104018,0.104340831,0.115640551,0.324084164,-0.077980726,0.154056635,0.32456516,0.109840346,0.005012626,-0.200778549,0,-0.46209812,-0.095894024,0,0,0,-0.034536328,1.513070739,0,0,0.015506672,0,-0.206346403,0.376621611,0.060773852,1.952644385,1.010427753,0,0,-0.135155036,-0.195928888,0.732408192,1.082348901,0.575740316,0,0,0,-0.317197556,0,0,0,0,0,0.28243262,0,0.060773852,0.597253156,0,-0.732408192,-0.104390864,-0.918946788,0.998577425,0,0.330930691,0.317924608,0.176058087,0.060194646,-0.225799608,0.248491,0,0,-0.060773852,0,0,0,1.059351277,-0.30093044,-0.068731331,0.062819331,-0.346396817,0,0.23104906,0,-0.060773852,0,0,0.294780218,0.46209812,-0.858172936,0,-0.536479304,0,0,0
2017Q1,VN,5.15,0.023294263,0.153240009,0.120158303,-0.252727642,0,-0.080130051,-0.026802008,0.030525369,0.164801213,0.0178065,-0.121321792,0.185124443,-0.29268984,0.176024075,0.023166708,0.076086217,0.266992728,0.007601507,0.093163051,0.137322562,-0.858172936,0.248953141,0.350366572,-0.072878944,0.024702657,0.091483438,0.277316528,0.07549169,0.02812079,-0.281835671,-0.015319902,0.170275208,-0.081464662,0.154944856,0.102208136,0.030602516,0.114759088,0.121063208,0.328750729,-0.067890483,-0.102615914,0.024111831,0.057722304,0.030597174,0.069262246,-0.055202494,0.171952311,0.109839621,0.025559556,0.259434996,0.052836244,0.162431709,0.021883417,0.069684557,0.26506062,-0.105284316,-0.033474974,0.12466427,0.278795796,-0.040499184,0.035285986,-0.058703362,0.328647901,0.0730769,0.155909699,-0.027373797,0.140705441,0.214111231,0.222295671,0.164941761,0.06405464,0.249134814,0.176876084,0.089887856,0.124318406,0.080824492,-0.01452651,0.194214723,0.064755876,0.135220873,0.183408106,0.021304442,0.112775268,0.338959323,0.080135768,0.040944951,-0.142088743,0.156667876,0.23104906,0.015930221,0,0,0,0.117964559,0,-0.23104906,0,0.16264711,0,-2.188108521,0.732408192,0,0.401324268,0.190483415,0,-0.863422388,0.23104906,-0.998577425,0,0.413446816,-0.732408192,0,0,0,0.024623283,0,0,0,0,0,-0.542485473,0,0.23104906,0,-0.366204096,0,0.195928888,0,0,-0.785550771,0.998577425,-0.597253156,0.572528933,0.105633876,0.23104906,0,0.536479304,0,1.778751735,0.078087213,0,0,-0.23104906,0.958817635,-0.846998705,0.154344987,0.636433468,0,0,0,0.122574927,0,0.332263737,0.648636716,-1.045164739,-1.194506313,0,0,0,0,0
2016Q4,AM,-1,-0.205985424,0.110162252,0.190700708,-0.173195938,0,-0.076009663,0.125864835,0.05078369,0.055650285,0.073688592,-0.545869596,0.014069596,-0.180242691,0.05795614,-0.301465315,-0.210139836,1.572832957,0.110143508,-0.049307675,-0.619604994,0.118758288,0.075026553,0.439100497,-0.200166706,-0.037902515,-0.929159112,0.24392782,0.023307485,0.027410389,0.117406865,0.351480357,0.448417937,0.108663114,-0.168248623,-0.13349603,-0.037777427,-0.458748008,0.342449756,-0.11517125,-0.026036758,-0.0967841,0.13381199,0.057648854,-0.001034796,-0.000674082,0.097909458,-0.050190953,0.230932795,0.150309161,-0.392016781,-0.011710007,0.108442003,0.246245939,0.027074819,-0.038225509,-0.573196285,-0.012313995,0.098997272,-0.13464261,0.202962279,0.345846659,0.144014915,0.334194367,-0.07639996,-0.012311256,0.113942576,0.037776228,0.44032944,0.247328415,-0.107563366,-0.030685765,0.305430244,0.247312448,-0.026379652,-0.265366717,0.020833979,0.001762895,0.132209509,0.14526344,-0.591111734,-0.1796655,-0.103497283,0.022958974,-0.022191959,0.038122607,0.011091396,-0.057884418,0,0,-0.305430244,0,0,0,-0.135155036,0,0,0,0.366204096,0,0,0,-0.46209812,0,0,0,0,0,0,0,0,1.16550252,0,0,0,0.135155036,0,0,0,0,0,0,0,0,-0.074381184,0,1.472946869,-0.46209812,0,0,0,0,-0.46209812,0,1.036353653,0,0,0,0,0,0,0,0,0,0.049766163,0,-0.597253156,-0.135155036,0,0,0,0,0,0.135155036,0,0,0,0,-1.359179148,0,0,0
2016Q4,AU,2.777,-0.055461083,0.00132861,-0.096004821,-0.018950908,0,-0.03674436,-0.005168062,-0.009071866,-0.019052805,-0.011598003,0.065134373,-0.032184396,0.000473149,0.033445753,0.005899859,0.033994345,-0.16069207,0.010735609,0.066150313,0.002574015,0.069047737,0.116377137,0.019647512,0.013665638,0.152889285,0.088876221,0.008889416,0.022283389,0.029802536,0.051918844,-0.00059577,0.122330637,-0.008794522,0.017363862,0.008230871,0.075790171,0.13836557,-0.066423705,0.068522802,0.02479943,0.014577735,0.068415606,-0.014421486,0.018159901,0.052209398,0.012122548,-0.055507193,-0.028555023,0.033948899,0.019052805,-0.061170442,0.006303655,-0.003330732,0.045727627,0.050270988,-0.002224702,0.006892476,-0.077988263,0.118464023,0.06343307,-0.058387266,0.085245589,0.031553539,0.05530822,0.053258081,0.133176222,0.030312586,0.053361805,0.017507654,-0.036844291,0.005008383,0.013039472,0.104051643,-0.04942069,0.03419553,0.062801822,-0.044015921,-0.091787196,-0.05123425,0.048287357,-0.056207571,-0.000731797,-0.007017803,0.026608953,0.068543522,0.065096633,0.081940418,0,-0.087154139,-0.03190715,0,0,0,0,0,0.117325474,0,0.048487373,0,-0.0553984,-0.032537226,0,1.464816385,-0.026309086,0.46209812,-0.305430244,0.20953622,0.051757126,0,-0.190953672,0,0,0,0,-0.072761587,0,-0.074381184,0,-1.175453508,0,0.176796336,-1.386294361,-0.023551697,0.060289356,-0.178717696,0.089421329,-0.194444105,-0.714660021,0.40260386,0.036699666,-0.03177006,0,-0.005726288,-0.022177615,0.263194013,0,0.079593465,0,0.449975572,0,-0.366204096,0.597253156,0.693147181,-0.09439881,0.014922036,0.061546327,-0.302059517,0.597253156,-0.536479304,0,0.019879638,0,0.045945493,-0.065006897,0.214563073,0.581088373,0,0,0,-1.194506313,0
2016Q4,AZ,-2.707,0.040659476,0.030456194,0.547065897,-0.041800422,0,-0.031952558,0.08712633,0,-0.118183192,-0.026857223,-0.277005658,0.05760458,0.180886056,-0.038690724,0.028259553,-0.104074394,-0.224851266,0.087528007,0.017247701,0.349578699,-0.020302918,0.179064441,0.024465441,0.160781158,0.209871137,-0.016175796,0.381078856,0.062974729,-0.008775475,0.445000356,0.018085401,0.233224163,-0.098755272,-0.291887487,0.138785704,0.110568325,-0.27890525,-0.292850135,-0.01557818,0.074992839,0.155926586,0.036399764,0.098616889,0.004758895,0.02286237,0.000544774,0.028051306,-0.121900625,0.007936604,0.454470022,-0.066553361,0.109615296,0.074302041,0.086532767,0.06188345,-0.232792743,-0.071189313,0.053357683,0.051959993,0.239065604,-0.045412886,0.241044312,-0.090585971,0.080644789,0.127012406,0.233305896,0.259335591,-0.107656137,-0.060537026,-0.009757601,-0.006472695,0.004291532,0.219078393,0.229272195,-0.076614675,0.178843431,0.092414931,-0.110402293,-0.111416936,0.759410256,0.095894024,-0.08645355,-0.108173495,0.003040508,0.030155192,0.102997604,-0.014019873,0,0,0.23104906,0,0,0,0,0,-0.46209812,0,-0.305430244,0,-0.366204096,0,0.46209812,0.536479304,0.23104906,0,-1.310608544,0,0,0,0.732408192,-0.597253156,0,0,0,-0.074381184,0,0,0,0,0,0,0,-0.501359132,0,0.366204096,0,-0.366204096,0,0,0.074381184,0,0.039261012,-0.029114003,-0.23104906,0,0,0,0,-1.133732461,-2.515129917,0,0,0,0.278215581,-2.118702554,0,0.422837108,0,0,0,0.23104906,0,0.23104906,-0.545869596,0,0,0,0,0,0,0
2016Q4,BN,-3.607,0.065570098,0.111400696,-0.148018522,0.154882605,0,-0.016656702,0.039576247,0.366204096,-0.273043789,-0.060102215,1.194506313,0.078694844,0.716144804,0.217916225,-0.415638333,-0.529619068,-0.23104906,-0.092251001,0.02151284,0.505428837,0.586177941,0.172433448,-0.390068647,-0.049187182,-0.237427045,2.074246075,0.358093396,-0.173849828,0.082044357,0.326943084,0.069773528,-0.23104906,-0.155537281,-0.402048096,-0.229154206,0.045856927,-0.192678124,-0.426977948,-0.366204096,0.004835207,0.889076069,-0.158436227,-0.005916806,0.025445615,0.042026862,-0.038026577,-0.238801348,0.240701098,-0.005730553,0.28243262,-0.109662278,0.01323485,0.066782662,0.008668658,-0.111672916,0.767528364,0.05746587,-0.093177619,-0.1280359,0.104883815,0.044863385,-0.350079568,0.353839388,0.164438236,-0.025304438,0.06840195,0.259287047,0,-0.082228978,0,-0.068055071,0.044663054,0.333086519,-0.982314036,0,0.026320809,0.202484153,0.022736083,0.140425103,1.759371553,0.208051436,0.025326272,0.166932169,0.23058526,0.269519344,-0.365815641,-0.031960591,0,0.659054231,0,0,0,0,0.171103402,0,-0.828302217,0,-0.039261012,0,2.366125213,-1.014840813,-0.366204096,0,-0.125764744,0,0,0,0,0,0,0,0,0,0,0.027138464,0,0,0,0,0,0,0,-0.536479304,0,0,0,0.46209812,0,0,0.159857693,0,0,0.275559524,0,-0.828302217,0,0,0,-1.797875849,0,0,0,0,-0.641763621,0.578200352,0,0.096924422,0,0,0,0,0,0.10959996,-3.231949396,0,0,0,0,0,0,0
2016Q4,CN,6.9,0,0,0,0,0,0,0,0,0.828302217,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0.597253156,0,0,0,0.23104906,0,1.194506313,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0.368727973,0,0.879685777,2.497156206,0,0,0,0,0,-1.072958608,0.998577425,-0.192438455,0,0.159026793,0.533129192,0.135268241,-0.732408192,1.31086988,0,0,0.889076069,1.926914505,-0.307329584,1.110734837,2.369141825,0,0,0,-0.144483319,0,0,0,0,0,3.879911437,0,0.848510424,2.46159686,1.229626485,1.18511602,-0.385573306,0,0,0.343039847,1.237857356,0,-0.088668381,0.467123225,-0.326943084,0,0,0,-1.304007668,-0.369554208,0,0,0.648636716,0.207287402,0,1.191740045,-0.104333293,0,0,0,-0.264168038,0,0.318503815,2.677196754,0,0,0,-1.290400337,0,0,0
2016Q4,GE,2.166,0.020858573,0.264418668,0.102728367,-0.057666605,0,0.011581579,0.115777187,0.076168231,-0.170536178,0.032083438,-1.849547884,0.264464199,0.257444216,0.573367827,-0.03868084,0.204302586,1.478259067,0.154189078,0.064832612,-0.053236703,-0.20499563,0.076744329,0.165107146,-0.641948344,0.319715387,0.066985212,0.221102981,0.003384124,0.108579152,-0.469623084,0.122905779,0.126010784,-0.077267205,-0.372362855,0.005622918,0.190165352,-0.05163084,0.004639889,-0.223072925,0.192761634,-0.060066056,0.064833992,0.052329858,0.090262879,0.111088376,0.127313317,-0.142919865,-0.145080981,0.084020082,0.257455727,-0.074947596,0.092644874,0.176544385,0.040119484,0.117893245,0.531311242,0.006872341,-0.110526336,-0.001284523,0.148397779,0.02487201,0.170422603,0.270807214,-0.056433948,0.070973999,0.112924578,0.212695801,-0.037788574,-0.199536155,-0.139388151,0.181539067,0.118296941,0.157891119,0.302398667,0.262618606,0.093769908,-0.077092517,0.093132498,-0.087581041,-0.46209812,0.135155036,0.097970874,0.242538061,0.074083698,-0.033027986,0.228609384,0,0,-0.63700763,-0.693147181,0,0,0,0,0,-0.23104906,0,0,0,0,-0.46209812,0,0.46209812,-0.23104906,0,0,0.693147181,-0.23104906,0,0,0,0,0,0,0.170275208,0,0,0,0,0,0.366204096,0,0,-0.211996256,0.366204096,0,0.23104906,0,0,0,0,0,0.135155036,0.135155036,0.23104906,0,0,0,-0.924196241,0,0,0,0,0.170275208,1.155245301,0,0.340550416,0,0,0,0.135155036,0,1.185710728,1.933030885,0,0,0,0,0,0,0
2016Q4,HK,3.349,-0.842073981,-0.745396414,-0.842085527,-0.699459581,0,-0.755708347,-0.730660937,-0.605692426,-0.896567021,-0.717518843,-0.734059867,-0.68411658,-0.851191192,-0.825842181,-0.633293574,-0.832247036,-0.684258212,-0.751823221,-0.721117575,-0.718492613,-0.824357397,-0.657795476,-0.841638694,-0.828227886,-0.82116181,-0.414397839,-0.684200732,-0.739835827,-0.81734398,-0.444268559,-0.700020276,-0.870302487,-0.780763137,-0.901816473,-0.766004741,-0.708303435,-0.804545119,-0.694173559,-0.584212237,-0.765701235,-0.878337337,-0.648124708,-0.721332977,-0.715371039,-0.742563366,-0.689890583,-0.902740906,-0.837692509,-0.689491987,-1.004633193,-0.772970662,-0.805430879,-0.739602669,-0.707372368,-0.710145842,-0.797811749,-0.630205374,-0.734739204,-0.6080156,-0.756817938,-1.349602226,-1.048933762,-0.615823359,-0.776894459,-0.779862434,-0.757377791,-0.765426741,-0.900943593,-0.45712765,-0.931316616,-0.735567525,-0.790045222,-0.886540982,-0.619192413,-0.657514582,-0.702726406,-0.753798413,-0.720866112,-0.859255668,-1.087352313,-0.972170408,-0.713171508,-0.831764355,-0.74231837,-0.635866076,-0.722150973,-0.024714645,0.350361786,-0.202333743,0.095894024,0,0,0,0.039495953,0,0.907098476,0.46209812,-0.190708717,0,-0.028385936,-0.220352955,0.108138027,1.476938933,0.029003792,0,-0.02151284,0.090644572,-1.030347484,0,-0.401324268,0.946936564,0,0,0,-0.072865168,0,0,0,0,0,-0.291822912,0,-0.100894304,0.373977406,-0.703564695,-0.687897728,-0.012046349,-0.828302217,0.732408192,-0.227558627,-0.767528364,0.301323416,-0.016143217,-0.054606028,0.366204096,0,2.198745261,0,-0.225799608,0.46209812,0,-0.46209812,0.684860501,0.218409315,-0.134178949,0.207989427,-0.093390765,-0.767528364,0,0,0.127386617,0,0.333999726,0.208622259,0.326943084,0,0,0.159400132,0,0,0
2016Q4,IN,6.289,-0.001819365,0.091992955,0.395538756,0.226297458,0,-0.011926749,0.184239647,0.282175629,0.064168256,0.163449804,0.201676157,0.26064756,0.04923993,0.085870284,0.111374299,0.150467401,0.038219336,0.162567735,0.164542313,-0.087293809,0.074381184,0.213794591,0.042603116,0.145256819,0.234287919,0.044891634,0.181503578,0.158469066,0.148747953,0.206828193,0.223506237,0.250262545,0.084148943,0.145845943,0.085097032,0.151975073,-0.026680903,0.298927999,0.756867627,0.119568561,-0.025047419,0.165847786,0.104277741,0.174026977,0.154768536,0.16263684,0.299364811,0,0.145703288,0.247312448,0.109697376,0.121630906,0.334720577,0.148951386,0.093994684,0.02572988,0.377539168,0.064718671,0.199289698,0.185493991,0,0.291784982,0.10964383,0.1796655,0.093521535,0.114501573,0.136729332,0.027087655,0.479816896,0.011950924,0.018420893,0.030707924,0.040804435,0.026680903,0.195411691,0.177216587,0.190671414,0.077582348,0.353857006,-0.062532871,0.02381262,0.134196432,0.110731893,0.025619582,-0.007326302,0.153057622,0.103159533,-0.095894024,-0.456848668,-0.089887856,0,0,0,-0.161835939,-0.749964073,-0.426360092,-1.44616679,-0.148882121,0,-0.206334732,-0.141271416,-0.293980417,-2.443162453,0.026448776,0.597253156,0,-0.135155036,-0.135155036,0,0.033553998,0,0,0,0,-0.19670555,-3.034993285,-0.597253156,0,0,0,-0.314820536,-0.366204096,-0.26568663,-0.1796655,-0.863422388,-0.23104906,-0.303945461,0.589762204,-0.074381184,-0.205574603,0.62636716,-0.344691256,-0.109083906,-0.145805569,-0.303372624,-2.172064359,-0.479144441,0,-0.46209812,-0.191788048,0,0,0.135155036,0.284165982,-0.421270935,0.247312448,0.409484281,0,0.693147181,-1.535056729,-0.254913611,0,-0.10304887,0.022460423,-0.01699201,-0.116458547,0,0.092967462,-0.366204096,1.133732461,0.648636716
2016Q4,ID,4.939,0.260109078,0.258266778,0.329123621,0.349010955,0,0.185571009,0.286734517,0.275559524,0.119077974,0.270303702,0.525793793,0.256044629,0.465482244,0.280590441,0.138658369,0.174492247,0.352742985,0.307962892,0.331300445,0.084880739,0.242860107,0.32517118,0.224978227,0.271564075,0.136964556,0.268139922,0.249184977,0.18450298,0.311344138,0.379383803,0.676368548,0.31472862,0.228709067,0.398344732,0.149630803,0.380539746,0.584871165,0.403754413,0.318307794,0.301805088,0.258695077,0.238147043,0.206201823,0.268476248,0.201578741,0.237157261,0.325238051,-0.167911677,0.302667504,-0.099083841,0.196537177,0.307901679,0.341760339,0.227317732,0.338067231,0.203580135,0.305326731,0.23388363,0.159089443,0.250204792,0.30552785,0.29138048,0.343966856,0.308811727,0.279560043,0.376543228,0.245886929,0.171759991,0.4145981,0.13509318,0.280073287,0.230364388,0.330238482,0.242508918,0.351098698,0.283717143,0.191269523,0.158499383,0.242437707,0.117300555,0.223111882,0.33842461,0.354289388,0.414943515,0.206292417,0.342979744,0.071709672,0,-0.23104906,-0.23104906,0,0,0,-0.058939827,0.536479304,0,0,-0.151085257,0,-0.177148304,-0.270310072,-0.195928888,-0.46209812,-0.118273792,-1.44357778,-0.828302217,0,0,-0.46209812,0,0.270310072,0,0,0,-0.471895887,0,0,0,0,0,0.23104906,0,-0.234316603,0.068264804,-0.23104906,0,-0.170275208,-0.46209812,-0.46209812,-0.019052805,-0.305430244,0.231827629,-0.17103394,-0.536479304,0,1.155245301,-0.46209812,0,-0.23104906,0.732408192,0,0,0,0.134333005,-0.079630636,-0.05138356,-0.099668459,1.110734837,-0.23104906,0,-0.111400696,0,-0.035120172,0.095894024,0,0,0,0,0,0,0
2016Q4,JP,1.032,0.069786381,0.105631744,0.064716105,0.215531375,0,0.035081522,0.076460884,0.1143824,0.136128273,0.026420588,-0.066715011,0.140734674,0.040716509,0.11305523,0.070167956,0.033698706,-0.009539602,0.097015438,0.085109002,0.079519959,0.120382756,0.080058635,0.104516626,-0.037282767,0.171015127,0.067024646,0.219403419,0.03852825,0.03158865,0.066301895,0.111651787,-0.099023097,-0.018660878,0.015813242,0.059794899,0.148684035,0.116728251,0.007452302,0.20446456,0.056633012,0.058179805,0.14943199,0.0255255,0.065686861,0.048703392,0.073450663,0.11219889,-0.016714513,0.02752165,0.070694201,0.053361805,0.031382688,0.029675159,0.120550372,-0.025813975,-0.006109973,0.098475042,0.053142579,0.106089664,0.006349398,0.251956813,0.098334662,0.230723062,0.014810466,0.02722601,0.091467564,0.060195321,0.144434809,0.127168716,-0.083771476,0.081567841,0.112319756,0.064165195,0.06262798,0.10699441,0.082244687,0.071484623,0.055053979,0.064336161,0.052741335,0.067833384,0.030209985,0.141584317,0.027081303,0.146704748,0.070212529,0.000487419,0.422433731,0.088876221,-0.029340663,0,0,0,0.127446716,0.263614486,0.187296774,0,0.135754634,0,0.016389675,0.060582454,0.149682755,0.035120172,0.008658495,-0.04670908,-1.168852632,0.23104906,-0.373077192,-0.424321892,0.276426452,0,0,0,0,0,0,0,0,0,0,0,1.066224373,0.180476728,0.305128448,0.414397839,0.401324268,0.019314345,0,0,0.208931317,0.63693961,1.67462684,0.132741316,-0.63949643,0.417861338,1.386294361,-1.843143029,0,-0.288332479,-0.138100563,0,0,0.106151244,0.193135837,0.061035393,-0.139206165,-0.230125516,-0.46209812,-0.044510464,0,0.148820083,0,0.163765515,0.07083882,0.407364448,-0.944404448,0,-0.156667876,0,0.693147181,0
2016Q4,KZ,3.373,0.110482184,0.297716401,-0.011048652,0.105315357,0,0.038254729,0.112778896,0.256262555,0.131663342,0.133689103,0.131014196,-0.010748336,0.056136611,0.303421763,-0.084896035,-0.524986281,0.306640167,0.296868206,0.089581649,-0.030841123,0.239757534,0.06271547,0.253453891,0.149998688,0.298671089,0.289049876,0.331142204,0.280574996,0.194207278,0.246182569,0.30090025,0.079633342,0.203276576,0.333292483,0.127628144,0.224792745,0.041993268,0.102883845,0.124963673,0.113661238,0.198837464,0.253166736,0.149845099,0.132858816,0.190569977,0.236458173,-0.004636566,0.401035793,0.273549489,0.076615506,0.077364057,0.226509505,0.146764308,0.160722914,0.198228126,-0.066890232,0.114439718,0.023643451,0.273387964,0.189923163,0.125185231,0.393846748,0.458389778,0.276390841,0.234554455,0.168240794,0.284643946,0.119368061,0.160133827,0.015682252,0.13512187,0.211286251,-0.051105427,0.165892115,-0.190772097,0.280215623,0.054114217,0.166001552,0.039912054,-0.014186538,0.310619085,0.17120633,0.165374638,0.200118549,0.211586538,0.187544485,0.106903818,0,0,0,0,0,0,0,-0.23104906,0.23104906,0,-0.135155036,0,0,0,0.074381184,-0.23104906,-0.326943084,0,-1.683285336,0,0,1.133732461,-0.23104906,-1.985032301,0,0,0,-0.298396853,0,0,0,0,0,0,0,0,0,0.46209812,0,-0.771669204,0,0.585130608,0.783791752,-1.045164739,0.577639656,0,0.828302217,0,0,-1.106240387,0,-0.23104906,0,0,0,-0.23104906,0.041721048,-1.375065675,-0.23104906,0.044937245,0,0,0,0,0,-0.022997624,0,0,0,0,0,0,0,0
