date,countries,Events & Listings,Business Services,Entertainment Industry,Performing Arts,Recruitment & Staffing,Internet & Telecom,Autos & Vehicles,Office Supplies,Programming,Vehicle Brands,Bankruptcy,Finance,Vehicle Licensing & Registration,Credit & Lending,Insurance,Health Insurance,Commercial Lending,Real Estate,Food & Drink,College Financing,Legal Services,Restaurants,Home Financing,Architecture,Doctors' Offices,Auto Financing,Advertising & Marketing,Hospitals & Treatment Centers,Agriculture & Forestry,Veterinarians,Emergency Services,Forestry,Mental Health,Aquaculture,Travel Agencies & Services,Home & Garden,Grocery & Food Retailers,Fire & Security Services,Tobacco Products,Government,Real Estate Agencies,Footwear,Education,Shopping,Medical Facilities & Services,Travel,Printing & Publishing,Social Services,Hotels & Accommodations,Fuel Economy & Gas Prices,Computers & Electronics,Chemicals Industry,Sports,Apparel,Pharmacy,Professional & Trade Associations,Consumer Electronics,Computer Hardware,Luxury Goods,Industrial Materials & Equipment,Unwanted Body & Facial Hair Remova,Agricultural Equipment,Boats & Watercraft,Alcoholic Beverages,Construction & Maintenance,Retail Trade,Building Materials & Supplies,Pharmaceuticals & Biotech,Freight & Trucking,Civil Engineering,Transportation & Logistics,Maritime Transport,Construction Consulting & Contract,Distribution & Logistics,Aviation,Home Improvement,Jobs,Import & Export,Entertainment Media,Developer Jobs,Rail Transport,Gifts & Special Event Items,Food Production,Mail & Package Delivery,Home Appliances,Home Furnishings,Birthday,Birthday card,Employment agency,Unemployment benefits,Unemployment benefits in Texas,Unemployment benefits in France,"A World Without Work: Technology, Automation, and How We Should Respond",Recruitment,Military recruitment,Recruitment advertising,Civil service entrance examination,Investment,investment,Return on investment,Investment fund,Job interview,economic crisis,Unemployment,Unemployment insurance in Japan,Natural rate of unemployment,Financial crisis,Financial crisis of 2007–2008,1997 Asian financial crisis,Government debt,National debt of the United States,Bureau of the Fiscal Service,Office Space,Job Search,Job,Temporary Solutions,United States housing bubble,Housing in Israel,Capital Returns: Investing Through the Capital Cycle: A Money Manager’s Reports 2002-15,The Poor Had No Lawyers: Who Owns Scotland and How They Got it,House price index,Case–Shiller index,Mortgage loan,Mortgage law,Mortgage calculator,Fixed-rate mortgage,Crisis 1,Crisis 2,Crisis hotline,Loan,loan,Loanword,Interest,Interest rate,Student loan,Student Loan Fund,Affordable Housing 2,Affordable Housing 1,Recession,Gingival recession,Coronavirus recession,Global recession,Stock market crash,Force,Strength training,Bankruptcy.1,Online banking,Personal bankruptcy,"Chapter 7, Title 11, United States Code",Bankruptcy proceedings,Export,commercial building,Baggage,Hand luggage,Bag tag,Luggage carrier,"Mergers, Acquisitions, and Other Restructuring Activities: An Integrated Approach to Process, Tools, Cases, and Solutions",Foreclosure,Deed in lieu of foreclosure,Abandoned pets,2010 United States foreclosure crisis,AM,AU,AZ,BN,CN,GE,HK,ID,IN,JP,KG,KR,KZ,LK,MN,MY,NZ,PH,SG,TH,TW,VN
29/03/2020,IN,0,0,0,-0.128143844,0,-0.045878919,0,0,0,-0.139599035,-0.134179557,-0.058220577,-0.120099022,0,0,0,0,-0.129137461,0,0,0,0.463399185,-0.162186254,-0.084542118,0.296597435,0,0,0,0.298752677,0.579303667,0,0,-0.108143332,0,0,0,0.208636986,0,0,0,0.319794338,0,1.126425476,-0.081359534,0,-0.358575711,-0.128222156,0,-0.901612583,0.279337808,0,0,-1.675360368,-0.32157337,0,0,0,0,0,0.179801229,0,-0.241838183,0,0,0,0,0,0,0,-0.090098382,0,-0.265978437,-0.382590753,0,-0.290472907,0,-0.982091952,0,0,0,0,0,0,-0.242148959,-0.14525417,0,0,0,-0.28273974,-0.190951087,0,0,0,-0.248774599,-0.037180017,-0.172374511,-0.0752201,-0.140478927,0,-0.678768307,0,-1.928026221,-0.223405922,-0.661605408,1.591468244,0,-3.169144422,0.813144552,1.564457145,0,0,0,0,0,-0.458648676,0,0,0,0,0,2.03584174,0,0.150552395,0,0,0,-0.162154568,0,0,-0.079521557,0,0,0,0,0,0,0,0,-0.144780157,0.539160544,0,0.757846161,0.550758585,-0.119419395,0,0,-0.30127277,0,0,0,0,0,-0.577946918,-0.180511482,0,0,0,-0.552243073,0,0,0,0,0,0,0,0,0,0,0,2.007781392,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,NZ,0,-0.087022811,0.199825696,0.532081629,0,0,-0.265957586,0,0,-0.214940516,0.086897459,0,0,0,0,-0.12988611,0,0,0,2.568540887,0,0.521553709,0,0.14507666,1.082595561,0.065541337,0.065430989,0,0.434055452,3.359398556,0,0,0,0.372341855,-0.257214038,0,-0.224503004,-0.204822821,0.332396515,-0.189661114,-0.681742898,0,-1.427900972,-0.095223127,0.197251755,-0.334914555,0,-0.30603705,-1.625853945,0.94870302,0.086130021,-0.140795506,-0.950972265,-0.252463462,0,0.925390796,0,0,0.186820121,-0.654422999,0,-0.638107845,-0.483329829,0,0.064618699,0.326774931,-0.111101744,0.195635305,0.562072928,-0.237320879,0,-2.992554166,-0.98498543,-0.531565858,0,0,-0.448946687,0,0,0,0,-0.144642435,0.082707226,0.299877618,-0.030947748,0.23215803,0,0,-0.114128861,0,0,0,0,-0.974345486,0,0.09754781,0.109034723,1.683310608,0,0,-0.100946645,0.241044719,0,0,0,0,-2.160060881,0,0,-0.286457931,1.1278794,0,0,0,-0.422637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386765496,0.536163307,1.167148454,0,0,0,0,0,0,0,0.116460846,0,-0.269541473,-0.219062412,0,0.564757272,0,0,0,3.068019966,0,0.233205856,0.050232756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.829529524,0,0,0,0,0
05/04/2020,MY,0.652516564,0,0,-0.139380482,0,0,-0.40893554,0,0.144174372,-0.70639997,0,0,0,0,0.155671175,-0.123803541,0.154466323,-0.175748126,0,0,0,0.264779618,0,-0.235264601,0.366641184,0,0.195740681,-0.2138345,0,0,0,0,0,0,0.243054347,0,-0.133303515,-0.079238842,0,0,0.24249394,0,0.641494787,0,0,-1.73628133,-0.246214739,0,-1.90245933,0,0,0,-1.848896751,-0.288032484,0,0,-0.046255187,-0.190556463,0,0,0,-0.055002993,0,0,0,0.268805358,0,0.253733422,-0.342763138,-0.106621313,0,-0.701026897,-0.299004678,0,-0.208257361,0,-0.439319698,0,-0.02542969,0,0,-0.131228044,0,0.256247823,0.130108993,0,0,0,0.348425078,-0.232019565,0,0,0,-0.044127372,0,-0.154073649,-0.956837022,0,0,-0.184020728,0,-1.08574827,-0.277773206,-1.022916308,0,0.425174819,-0.772091863,0.039813034,0,0.174196793,0.169053286,0,0,0,0.156191661,0,-0.313248587,0,0,0,0,1.516317072,0,-0.289465698,0,0,0,0.609305298,0.247817261,-0.05826131,0,0,0,0,0,0,0.258155327,0,0,0,-1.115188482,0,0.245500778,0,0,0,0,-0.100271288,0.17931001,0,0,0,-0.797721995,-0.480311604,0,0,0,0.180122167,0,0.422179565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,AU,-0.192095445,0,0,0.48102182,0,0,-0.173522002,0,0,-0.366880384,-0.637448815,0,0.152255179,0,0.19944083,0,-0.548214874,0,0,-0.604148903,0,0.305665221,-0.160544742,-0.186332637,-0.262684717,0.548581643,-0.223402732,-0.229558444,0.265321404,-0.222996446,-0.095071223,-0.310987962,0,0,-0.486308422,0,-0.443222623,0.239655086,0,0,0,-0.075117622,-0.842072331,0,0.095104525,-0.597815044,-0.190013896,-0.49236785,-0.632248689,-0.186390974,-0.329494321,0,-1.092688699,-0.291096532,0.159903098,0.290448162,0,0,0,0.208841746,0,0,0,0,0.166845393,0,-0.217004448,-0.291317136,0.444179477,0,0,0.413057734,0,0.649018897,0.41296878,0,-0.659151963,0,0,0,-0.10144421,0.268085565,-0.172054898,0,0.187145337,0.32319131,0,-0.05332049,1.712174204,-1.69951816,0,0,0,-0.338354093,0,0,0,1.009295895,0,0,-0.534052895,0.473677251,0,-3.508019407,0,0,-3.166985956,0,0,-0.770659054,1.027928299,0,0,0,-0.677785629,0,0,0,0,0,0,0,0,-0.404428212,0,0,0,0,0,-0.370219391,0,0,0.674176726,0.960978802,0.714399219,0,0,0,0.509002525,-0.035428119,0,0,0,-0.109343544,0,0,0,0,0,0,0,0,-1.006928096,-0.251967527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,ID,0.510763039,0.280544589,0.100314857,-0.236542639,0,0,0,0,0.389586965,0.247066497,0,0,1.535838775,0,0,1.60026922,0,0,-0.252498537,2.076814389,0,-0.269198457,0.300631631,3.661062084,0.211977326,-0.755016148,0,0,-0.748293705,-1.568973198,0,0.381733367,0,0,-0.35883004,0,0,0,0,0.526149863,0.56779141,0,0.529009326,0,0,-1.062985665,-2.343643262,0.447570963,-2.26862196,0,0,0,-1.782284914,0,0.674628403,0,0,-0.549523846,0,0.269537957,0,0,0,0,0.209069229,0.069858647,0,0.409938203,-0.841322441,1.379583788,0,6.646598396,-1.582279441,0.785748141,-1.479638841,0,0.325549293,0,0,1.299477034,0,0.221036701,0,0.373199952,0,-0.300089496,0,0.19474977,0,0,0,0,0,0,0,0,0,1.162469544,0,0,1.39350124,-0.684104608,0,-0.55421953,0,0,0,-0.973419215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.652448605,0,0.999547565,0,0,0,0,0,0,0,-1.068017597,0,0,0,0,0,0,0,0,0,0.118270489,0,-0.28237242,0,0,0,0,0,0.327401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456453344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,GE,0.946841343,0.649669483,-0.155417229,-0.857245976,0,0.188688297,-1.259319687,-0.12744217,1.340061692,-2.280224237,0,-0.325070646,-0.240888875,0.207813235,0.305548155,0,0.919578951,-0.44191096,0.578162243,0.754601988,0.125174021,1.584607538,-0.338077667,-1.504337665,1.014556297,0.52710471,0.31610567,-0.319743464,1.408390471,-1.916023822,0.257259643,-0.584632037,-0.378288056,0.30146538,-0.385639444,0.379943302,0.324607433,-0.559807652,0.407648844,1.471451395,0.220626258,0,4.132810729,-0.32953804,0.349169112,-2.679581644,-0.171781131,0.463822943,-2.484598402,0,2.10478503,-0.18541665,-2.52301228,-1.050735141,0.355581817,2.20626282,0.109823787,0.992966871,0,0.247197442,-0.191445319,-0.160907421,0.302437518,-0.172404068,0.245915867,-0.394221418,-0.10068805,0.278059998,-1.063542884,-0.105520286,0.039806106,-0.81627837,-1.303222627,0.116240729,0.090665341,0,-1.518795679,0,0.373048447,0,0.600704892,1.045537379,-0.191872293,-0.619018222,-0.532787199,0.319751983,-0.134121854,0,0,0,0,0,0,0,0,0.114101108,2.260931656,0.268294558,0,-0.349036276,-0.165565622,0.51497578,0,-2.325570063,0,0,2.283645332,0,1.895136588,0,0,0,0,0,-0.224766277,0,0,0,0,0,0,0,0,0.705251182,0,0,-0.750455513,0,0,-0.182480301,0,0.704033877,0,0,0,0,0.835615939,0,0.181343703,0,-0.039844551,0,0.27634901,0,0,0,-0.144486905,0,0,0,0,0,-0.426779576,-0.219489004,0,0,0,0,0,0,0,0,0,0,0,0,-0.452981294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,AZ,0,0,0,-0.110631764,0,0,-0.126681682,0,-0.350530579,-0.083209478,1.602169123,0,-0.378906935,0,0,0.485324301,1.379903491,-0.079975872,-0.062835947,-1.533664099,0,0.120454199,0,0,-0.079388536,0,-0.207326055,0,0.255833172,-0.210715544,0,1.685773296,0.148734916,-0.060030108,0,-0.181016349,0,1.029281649,-0.097165419,0.244705472,-0.352797206,0,-1.441013944,0,0,-0.53986161,0,0,-0.622315032,0,-0.24927691,0.148130481,-1.274092542,-0.109967492,0,-0.477289392,0,-0.310418187,0,0,0.294708037,-0.325524622,0,0.11970528,0,0,0,0.361951124,-0.252530035,0.319164806,0,0.11302379,-1.23429529,0,0,0,-0.347301732,0,0,0.448738538,0,0,-0.288386529,-0.683536904,0.157173374,-0.256660533,0,0,2.33381213,0,0,0,0,0,-0.089284884,0.062812787,0.275977799,0.338738349,0,2.128798516,0,0.103840093,-0.317661049,-2.987373251,-0.017112134,0,3.005189785,0,0,0,0,0,0,0,0.204580162,0,0,0,0,0,0,0,0,-0.483401737,0,0,0,-0.08298536,0,-0.223959718,0,0,0.083310441,0,0.441823087,0,0,0,0.69070607,0,-0.061199627,0,-0.043914881,0,0,-0.170478939,0,0,0,0,0,0,0.127493162,-0.326463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,IN,0.233996864,0,0,0,0,0,-0.137569321,0,0.176867835,-0.4240086,0,0,-0.136069016,0,0,0,0,0,0,0,0,0,0,-0.369897645,0.285968363,0,0,-0.37237424,0,-1.952826588,0,0.265005948,0,0.290470448,-0.52390822,0,0,0,0,0.375374151,0.185801173,0,0.148626525,0,0,-1.455432067,0,0,-1.659032205,0.320573594,-0.190541983,0,-0.952895876,-0.112901202,0,0.166391282,0,0,-0.093218883,0,-0.094996145,0,0,0,0,-0.196699629,0,0,0.30960419,-0.107913178,0,-0.251545184,-0.105699823,0,-0.151437633,0,0,0,0,0,0,0,0,0.253718123,0,0,0,0.18099765,0,-0.660570548,0,0,0,0,0,1.516327224,-0.530111964,-0.174109238,0,0,0,-0.147508031,-1.490600847,-2.705863306,0,0,0,0.188189949,0,0.277590077,0,0,0,0,0,0,0,0,0,0,1.280027666,0,0,0,0,0,-0.091638403,0,0,-0.15534754,0,0.943671868,0,0,0,0,0,0,0.428562225,-1.081607692,0,-0.405988747,-0.121774416,0,0,0,-0.169289226,0,0,0,0.25407237,0,-0.935660639,-0.399073899,-0.118400398,0,0,1.671354627,0,0,0,0,0,0,0,0,0,0,0,1.919608069,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,JP,0.281402313,0,0,0.131577353,0,0,-0.095436336,0,0,-0.294354047,0,-0.030251524,0.095408682,0,0,0,-0.115496373,-0.23912792,-0.2232777,0,0,0.210972642,0.148493257,0.124219202,-0.125806255,-0.068236572,0,-0.131664523,-0.199066266,-0.045903222,0,0,0.123973599,0,-0.310265037,0,-0.20595545,0,0,-0.074828391,0.098250783,0,-0.630050135,0,0,0.449501616,0,0,-1.405699426,-0.295969114,-0.189362212,0,-1.772614668,-0.357862327,0,0.110483265,0,0,0,0,0,0,0,0.248971004,0.059861458,-0.083917975,0,0,-0.094989034,0,0,-0.631461735,0,0,0,0,-0.188932313,0,0,0,0.093533041,0,0,-0.059942432,0.15261286,0,0,0,0,-0.230164159,0,0,0,-0.094711864,0,-0.377988101,0.681196276,-0.380014238,0,-0.139386414,0,-0.758845489,-0.13530757,0.24687489,0,0,-0.413490485,-0.076559422,0.93327116,0.211375306,1.121921999,0,0,0,-0.323698797,0,0,0,0,0,-0.144932199,0.01757882,0,1.794119485,-0.239805557,0,-0.116401371,-0.088494637,-0.030581014,0,0,0,0,0,1.038281611,0,0,0,-0.132948907,-0.077364435,-0.932495742,-0.121358143,0.351728005,0,0,0.230804397,-0.139621885,-0.033893347,0,0,0,0,-0.127671886,0,0,2.143433906,0,-0.057038358,0,0,0,0,0,0,0,0,0,0,0,0,-2.611665536,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,PH,0.513082658,0,0,0,0,0,-0.702651468,-0.150989649,-0.166855192,-1.608136643,0,0,-0.218238229,0,0,-0.081833951,0.394575608,-0.455784501,0,-0.168607634,-0.189178263,0.543001591,0,0,0.322747051,0,0,-0.177484803,0,0,0,0,0,0,-0.182419297,0,-0.678254864,-0.376946547,0,0.416627378,0.281550142,-0.123971617,2.544497624,-0.209004594,0,-2.181742617,-0.362816613,0,-1.826349825,0,0.524187982,-0.133069394,0,-0.831304508,0,0.389812851,0,0.559593779,-0.290066657,0.495728005,-0.926721062,0,0,0.47563329,0.278188206,-0.374981239,-0.238791717,0,-0.84866336,-0.202476754,-0.31155544,-1.780507688,-0.300646436,0.252615131,0,-0.263179476,-1.543212634,0,0,0,0,0,0,-1.751037689,-0.315066172,0.325182942,0,0,0.768715856,0,0,0,0,0,0,0,0,0.224680591,0,0,0,-1.026014014,0,-0.380963756,0,0,-0.975642508,0,1.427445502,0.209846841,0.502696664,0,0,0,-0.335097279,0,0,0,0,0,0,0,0,-0.183271831,0,0,-0.370362506,-0.195889527,0,0,0,0,0,0,0,0,0,0,0,0,-1.686977511,0,0,0,0,0,0,-0.297043752,0.002714879,0,-0.176973493,0,-0.364586903,-0.236100324,-0.215876004,0.591348693,0,0,0,-0.074647941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836389276,0,0,0,0
05/04/2020,KG,0,0,0,-0.194634501,0,0,-0.16613298,0,0,-0.118803848,0,0,0,0,0,0,-0.263353051,-0.153598359,0,0,0,0.090994961,0,-0.300911909,0,0,0,0,-0.054015248,0.137374119,0,0,0,0,-0.805144244,-0.087599074,0,0,0,0.964498457,0,0,-0.347916859,-0.054071682,0,-1.021383087,0,0,0.403748581,0,0,0,-0.865641192,0,0.103559748,0,0,0,0,0,0,0,0,0,0,0,0,0.185509201,-0.186828765,-0.150353371,0,-0.33341865,-0.103785158,0,-0.287284298,0,-0.219645059,0,0,0,0,0.185285601,0,0.099491762,0.354469783,0,0,0,0,-0.198342004,0,0,0,0,-0.171416677,0.269208293,-2.275725045,-0.246941106,0,-0.603187193,0,-0.46174719,-1.238854833,-1.261898764,0,0.769425082,-1.260325745,0.27715153,0.184508214,-0.054984505,1.401132955,0,0,0,0.154850464,0,0,0,0,0,0.700288705,0,0,0.307218269,0,2.038602473,-0.132509277,0,0,-0.140277713,2.266641112,0,0,0,0.090432368,0,0.222446962,0,0,-0.482855448,0,1.303739083,-0.166429197,0.082170192,0.106220567,0,-0.094210481,0,0,0,-0.081592271,0,-0.912288664,-0.402738078,-0.161346865,0,0,-0.216484852,0,0,0,0,0,0,0,0,0,0,0,0,0,3.634910218,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,KR,0,0,0,0,0,0,-0.267961838,0,-0.389583534,-0.548491284,2.95262332,0,0,-0.099378133,0,0,0,0,-0.213992364,0,-0.808253114,-0.238948109,3.563364877,0,0.888936784,0,-0.076455031,0,0,1.614703309,-0.110509135,2.578750139,0.112948263,0,0,0,0,-0.277193633,0,0,1.154170379,0,-1.254073519,-0.134682598,0,0.259088499,0,0,-2.465142448,0.429045389,0,0,0,-0.217528595,0,0,0,0.490863806,0.363085254,0,0,0.122924311,0.287129958,0,0.149926547,-0.393883654,0,0.093593595,0,0,0,5.147660305,0.315893082,0,0.705289641,0,-1.230153892,0,0,0.435975104,0,0,0,0.848272486,0,0.205204768,0,0,0,-0.94079793,0,0,0,0,0.394257113,0.214260278,0.275319379,-0.166600401,0,0,0,-3.812919055,0.186882678,-1.1662076,0,0,0,0,0,0,0,0,0,0,-1.209122939,0,0,0,0,0,0,0,0,-0.428306649,0,0,-0.286592984,0,0,-0.252946997,0,0,-0.199489106,0.241336493,0,0,0,0,0.880860757,0,0,0,0,0,0,0,0.262039209,0,0,0,-0.777052468,0,0,0.274733341,0,0,0,-0.37068061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.495756549,0,0,0,0,0,0,0,0,0,0
05/04/2020,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154358817,0,0,0,0,0,0,1.02841034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224858347,0,0,-0.368643643,0,-1.305928994,0,0,0,0,0,0.207566242,0,-0.50001741,0,-0.387918553,0.300134125,0,0,0,0,0,0,0,0.185131014,0,0,0,0,0.163337837,0,0,0,0,0,0,0,0,0,0.106050857,0,0,0,0,0,0,0,0,0,0,0.257722218,0,0,0,0,0,0,0,0,0.202863629,0.374644258,0,0.732678315,0,0,-0.710177668,0,0,0,0,0.661648021,1.820129682,1.999495296,0,0,0,0,0.120367238,0,0,0,0,0,0,0,0,2.563909178,0,0,0,0,0,-0.270365536,0,0,0,0,0,1.423392286,-0.394784284,0,0,-1.453312412,0,0,0,0,0,0,0.449464283,0,0,0,0,0,0,0,1.614515904,0,0,0.44859257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277128769,0,0,0,0,0,0,0
05/04/2020,CN,0,0,0,0,0,0,0.292344243,0,-0.34471196,-0.610271393,-0.219188896,0,0,0,-0.094458716,0,-0.149711907,-0.260011786,-0.147702036,-0.228464393,0,0,-0.067724817,0,0,0,0,-0.253371525,0.428462488,-0.722912511,0,-0.487513805,0,0,-0.442783082,0,-0.316964004,0,0,-0.470928092,0,0,-1.8467436,-0.08904362,0,0,0,0,-1.904514227,-0.198715178,-0.565154375,0,-1.077106802,-0.320398601,0,0,0,-0.181680727,0,0,0,0,0,0,0,0,0,0,-0.48105483,0,0,-0.223125618,-0.517137327,0,0,-0.125435018,0,0.357861085,0,0.926766922,0,0,0,0.382008091,0,0,0,0,0.96738582,-0.368800423,0,0,0,0,0,-0.139285012,0.447617194,-0.321589302,0,-0.256581433,-0.098193045,-3.825059873,-0.710068987,-1.36616734,0,0,0,0,1.073862183,0,0.714683375,0,0,0,-0.798776414,0,0,0,0,0,1.064181969,0,0,-0.240542347,0,0,-0.380350708,0,0,0,0,0,-0.093147598,0,0,0,0,0,-0.086909149,0,-0.039593454,0,0,0,0.735844457,0,-0.345461196,0,0,0,-0.295906585,0,-0.995157199,0,0,0,0,0,0,0,0,0,0,0,0,3.229908547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,AM,0,0,0.302446465,0.170601831,0,0,-0.087016755,0,0,0.811401001,-0.968126262,0,0,0,0.103304449,0,0.108181941,-0.142301765,0,0.469405978,0,0,0.120024151,-0.605764736,-0.870543908,-0.876438038,0,-0.493869169,-0.124009888,0,0,0,0.253446557,0,-0.446792862,0,-0.670477009,1.65690942,0,0,0.147477532,0,0.05294716,0,0,0.215937637,0,-0.229617259,-0.521697601,-0.197144142,-0.188175431,0.336177557,-1.280871095,0.146164346,0,0,0,0.602315763,0.408344873,-0.241904184,0.208589978,0,-0.092272148,0,0,-0.527433067,0,0,0,-0.745147964,0,4.832368847,-2.151227594,-0.742225398,-0.198339651,0,-0.131798147,0,-0.146473494,0,0.129525134,0.174323887,-0.208972437,0,0,-0.256507267,0,0,0,0,0,0,0,1.75740373,0,0,0.167978869,1.0063398,0,0,-0.110228516,0.176789845,0,-0.965884052,0,0,0,0,0,0,0,0,0,0,0.122621224,0,0,0,0,0,0,0,0.217969565,0,0,0,0,0,0,0.387520309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680431552,0.367028566,0,0,0,0.795294309,0,0.478479915,0.194664185,0,0,0,2.386142285,0,0,0,-0.990830035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,KZ,0,0,0,0,0,0,-0.129191177,0,0,-0.716323906,0,0,0,0,0,0,-0.233339174,-0.295882278,-0.268506373,0,0,0,0,-0.13439365,-0.104560368,0,0,0,-0.283323714,-0.263153121,0,0,0,0,-0.545711763,0,0.40958874,0,0,-0.951568028,0,0,-1.083376802,0,0,-1.446240839,0,0,0.35061675,-0.015119003,-0.251169242,0,-1.407873497,-0.177756287,0,0,0,0,-0.049451603,0,0,0,0,0,-0.175640682,0,0,0,-0.414176689,0,0,-1.747330511,0,0,-0.473512897,0,-0.689396988,0,-0.211748587,0,0,0,0,0.506046935,0,0,0,0,0,0,0,0,0,-0.087377005,0,-0.1858634,-2.533158461,-0.174895489,0,0.56557536,0,-1.721929232,0.604471887,0,0,0.398015055,-1.3356663,0,0,0,0,0,0,0,-0.616535696,0,0,0,0,0,0,0,0,-0.359974017,0,0,-0.070137896,-0.472463619,0,0,0,0,0,0,0.818983682,1.653617661,0,0,0,-1.363862629,-1.206112408,-0.527902207,-0.201786884,0,0,0,0.806040563,0,0.540170861,0,-0.110234553,0,-0.929030553,-0.683099254,0,0,0,-0.274294027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,BN,0.399848001,0.124980416,0,0,0,0,-0.500593583,0,0,-1.162616645,0,0,-0.155469531,0.074717387,0.234783634,0.264551565,0.126099253,-0.357086776,-0.158723617,0.533515033,-0.062065363,0.68262969,-0.195222129,0,0.185556307,0.256704296,0,-0.202266786,0,0.234397896,0.070553696,0,0,0,0.285185746,0,-0.539747133,-0.188085239,0,-0.117169327,0.11897998,0,1.305907337,0,0,-1.127158598,-0.360230012,0,-1.696357103,0.107844998,0,0,-0.09417493,-0.289829832,-0.110083484,0.158392254,0,0,-0.162453936,0.17310002,-0.24075895,0,0,0.162241203,0,-0.134580517,-0.145296429,0.307773719,-0.60010765,0.030531646,0,0.346271518,-0.097439467,0.143983019,-0.258580487,-0.12967532,-0.559434233,-0.249143705,0,0,-0.07768854,-0.275377089,0,0,0.139305372,0,0,0.834216477,0.500917441,-0.670209358,0,0,0,-0.153960561,0,0.138325022,0.260301057,0,0,1.380499059,0,-1.488778838,0,-0.833152076,0,0,0.14290979,0,2.737112715,-0.112807174,0,0,0,0,-0.388589264,0,0,0,0,0,0,0,0,0,0,0.462574891,-0.171591877,0,0,0.365214581,0,0,0,0,-0.070896512,0,0,0,0.474455133,1.249049246,0,0,0.572778455,0.062270191,0,0,0,0,1.091913065,0,-0.099842949,0,-0.489113317,0,0.129427848,0,0,-0.74168526,0,0,0,0,0,0,-3.589429243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/2020,HK,0.452052342,0.419255948,0,0,0,0,-0.250647806,0,0,-0.305790913,0,0,0,0,0,-0.258842492,0.572570026,-0.387828358,0,0,0,0,-0.241415784,0,0.518343094,0,0,-0.314992142,-0.226826902,0,0,0,0,0,-0.775678136,0,-0.724686159,-0.23828116,0,0,0,0,1.931494912,0,0,-2.028829666,-0.30861641,0,-1.887461053,0,0.522383797,0,-1.949683127,-0.395442202,-0.056992156,0,0,0.579997428,0,0,0,0,0,0,0,-0.177343481,-0.036428184,0,-0.667086439,0,0,-1.242934242,-0.333850874,0,0,0,-1.22273243,0,-0.082383059,0,0,0,0,-0.577919218,0,0,-0.084809709,0,0.569398067,-0.201749957,0,0,0,-0.539055572,-0.210334752,-0.759852608,-1.567281742,-0.374076857,0,-0.149527994,0,-1.833628208,0,0,0,-0.042000515,1.161071201,0,1.313867403,-0.396383291,1.285454015,0,0,0,-0.403015729,0,0,0,0,0,-0.132615276,0,0,-0.816919129,0.832883451,0,-0.379025036,-1.207790727,0,-0.238677661,-0.450949324,0,0,0,0,0,0,0,0,0,-1.70396178,0,0,0,0,0,0.544583389,-0.929923663,-0.228385316,0,0,0,-0.846708688,-0.943238128,0,0,0,-0.218795434,0,0,0,0,0,0,0,0,0,-1.147120045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
